,ID,name,club,age,league,height_cm,weight_kg,nationality,puntaje_global,potencia,ritmo,disparos,pases,amagues,defensa,fisico
9065,223813,D. van Bruggen,VVV-Venlo,21,Holland Eredivisie,184.0,78.0,Netherlands,66,74,65,43,46,52,64,69
9066,229701,P. Ochs,TSG 1899 Hoffenheim,20,German Bundesliga,175.0,75.0,Germany,66,80,73,61,63,69,46,56
9067,170565,M. Defendi,Ternana,31,Italian Serie B,176.0,73.0,Italy,66,66,77,57,64,68,56,67
9068,235590,P. Sisniega,Real Sociedad,21,Spanish Primera División,192.0,79.0,Mexico,66,75,63,71,64,63,45,67
9069,189510,Jeffrén,Grasshopper Club Zürich,29,Swiss Super League,173.0,71.0,Venezuela,66,66,73,59,65,72,43,54
9070,200519,Pulido,SD Huesca,26,Spanish Segunda División,185.0,78.0,Spain,66,68,39,33,47,45,66,71
9071,221511,E. Markkanen,SG Dynamo Dresden,25,German 2. Bundesliga,197.0,97.0,Finland,66,69,63,65,49,53,31,79
9072,227143,D. Gómez,Águilas Doradas,25,Colombian Primera A,174.0,70.0,Colombia,66,67,73,55,59,70,31,57
9073,236615,D. Rigo,PSV,18,Holland Eredivisie,176.0,72.0,Belgium,66,84,64,56,72,70,41,47
9074,173895,S. Eastwood,Oxford United,28,English League One,188.0,90.0,England,66,68,64,61,62,70,50,66
9075,204616,A. Almici,Cremonese,24,Italian Serie B,179.0,75.0,Italy,66,70,79,37,61,63,58,73
9076,226632,P. Aguilar,San Martín de San Juan,32,Argentinian Superliga,166.0,62.0,Argentina,66,66,71,55,56,62,64,54
9077,203849,C. Cropper,New England Revolution,24,USA Major League Soccer,193.0,91.0,United States,66,74,68,65,62,68,36,63
9078,215113,N. Bertocchi,Club Atlético Tigre,28,Argentinian Superliga,192.0,82.0,Argentina,66,66,53,64,64,63,62,72
9079,220489,F. Scaglia,Cittadella,25,Italian Serie B,191.0,88.0,Italy,66,73,54,21,28,33,69,66
9080,227145,C. Carrillo,Jaguares Fútbol Club,24,Colombian Primera A,179.0,65.0,Colombia,66,73,65,41,59,61,64,67
9081,165449,G. Dicker,Kilmarnock,30,Scottish Premiership,183.0,81.0,Republic of Ireland,66,66,61,46,64,62,57,78
9082,237385,I. Harkes,D.C. United,22,USA Major League Soccer,183.0,73.0,United States,66,77,66,64,62,65,58,73
9083,174665,A. Kokoszka,Śląsk Wrocław,30,Polish Ekstraklasa,187.0,82.0,Poland,66,66,69,38,42,51,64,74
9084,190793,H. Vučkić,FC Twente,24,Holland Eredivisie,186.0,83.0,Slovenia,66,69,66,67,64,66,33,66
9085,140618,E. Jääger,Vålerenga Fotball,32,Norwegian Eliteserien,176.0,73.0,Estonia,66,66,54,54,63,63,65,68
9086,146762,Bustos,Lorca Deportiva CF,34,Spanish Segunda División,175.0,75.0,Spain,66,66,67,63,66,60,57,73
9087,219978,Hebert,Piast Gliwice,26,Polish Ekstraklasa,191.0,87.0,Brazil,66,68,57,34,44,36,64,82
9088,223306,J. Jach,Zagłębie Lubin,23,Polish Ekstraklasa,192.0,81.0,Poland,66,74,70,45,50,55,65,70
9089,224330,N. Stefanelli,AIK Solna,23,Swedish Allsvenskan,166.0,71.0,Argentina,66,74,75,67,57,71,21,57
9090,187722,J. Ibarra,Lobos de la BUAP,28,Mexican Liga MX,170.0,70.0,Mexico,66,66,65,49,66,67,58,63
9091,188490,L. Sercombe,Bristol Rovers,27,English League One,178.0,69.0,England,66,67,75,65,64,65,55,72
9092,198731,E. Rashani,Odds BK,24,Norwegian Eliteserien,181.0,71.0,Kosovo,66,71,78,57,58,67,30,57
9093,223307,J. Kubicki,Zagłębie Lubin,21,Polish Ekstraklasa,179.0,69.0,Poland,66,73,64,50,55,55,63,70
9094,223819,Juan Cámara,CF Reus Deportiu,23,Spanish Segunda División,180.0,66.0,Spain,66,72,73,64,68,70,48,47
9095,158795,C. Kronberg,Viking FK,30,Norwegian Eliteserien,177.0,75.0,Denmark,66,66,76,61,61,65,61,70
9096,228171,C. Oikonomidis,Lazio,22,Italian Serie A,180.0,73.0,Australia,66,75,67,63,62,69,49,58
9097,209740,E. Hajri,MSV Duisburg,34,German 2. Bundesliga,187.0,74.0,Tunisia,66,66,54,51,57,58,64,74
9098,230220,Chris Farminhão,Atlético Clube Goianiense,33,Campeonato Brasileiro Série A,187.0,77.0,Brazil,66,66,51,51,61,52,63,68
9099,231244,E. Reséndez,Monterrey,21,Mexican Liga MX,185.0,72.0,Mexico,66,77,64,64,64,68,32,65
9100,231500,D. Widgren,Östersunds FK,23,Swedish Allsvenskan,180.0,75.0,Sweden,66,71,68,41,67,63,62,63
9101,209485,A. Mühling,Holstein Kiel,24,German 2. Bundesliga,186.0,84.0,Germany,66,69,66,60,62,65,53,76
9102,214093,C. Giraldo,Deportivo Pasto,37,Colombian Primera A,180.0,79.0,Colombia,66,66,39,58,57,58,65,70
9103,216141,A. D'Angelo,Avellino,31,Italian Serie B,176.0,73.0,Italy,66,66,61,55,61,62,57,74
9104,163405,D. Moro,Cremonese,35,Italian Serie B,176.0,69.0,Italy,66,66,68,53,65,64,60,66
9105,232269,Heo Yong Joon,Jeonnam Dragons,24,Korean K League Classic,184.0,75.0,Korea Republic,66,70,69,64,60,67,29,62
9106,193357,L. Hodson,Rangers,25,Scottish Premiership,174.0,71.0,Northern Ireland,66,69,70,52,58,63,62,70
9107,208974,H. Bahebri,Al Shabab,24,Saudi Professional League,170.0,63.0,Saudi Arabia,66,69,77,59,61,68,43,58
9108,227150,M. Poletanović,FC Tosno,23,Russian Premier League,187.0,75.0,Serbia,66,72,53,64,65,65,60,66
9109,231502,J. Hopcutt,Östersunds FK,25,Swedish Allsvenskan,180.0,74.0,England,66,71,78,64,53,69,34,62
9110,206159,S. Sabelli,Bari,24,Italian Serie B,180.0,74.0,Italy,66,70,78,39,52,62,64,72
9111,211791,M. Konczkowski,Piast Gliwice,23,Polish Ekstraklasa,181.0,74.0,Poland,66,71,79,35,62,62,60,65
9112,213327,A. Jovanović,Jeju United FC,27,Korean K League Classic,196.0,83.0,Australia,66,66,57,24,34,37,68,74
9113,219471,C. Diedhiou,Royal Excel Mouscron,29,Belgian First Division A,190.0,76.0,Senegal,66,66,74,26,36,39,67,71
9114,227919,L. Ospina,Alianza Petrolera,26,Colombian Primera A,190.0,81.0,Colombia,66,69,54,23,35,36,63,78
9115,176207,R. Boguski,Wisła Kraków,33,Polish Ekstraklasa,173.0,69.0,Poland,66,66,58,63,64,67,33,52
9116,199248,H. Savran,VfL Osnabrück,32,German 3. Liga,181.0,82.0,Germany,66,66,67,65,54,65,33,75
9117,207440,F. Fragapane,Unión de Santa Fe,24,Argentinian Superliga,167.0,65.0,Argentina,66,71,75,63,63,70,32,50
9118,213328,S. Miangue,Cagliari,20,Italian Serie A,192.0,81.0,Belgium,66,76,66,43,57,61,66,67
9119,223056,Álvaro Bustos,Gimnàstic de Tarragona,22,Spanish Segunda División,173.0,70.0,Spain,66,73,78,59,64,67,51,56
9120,224336,T. Romanchuk,Jagiellonia Białystok,25,Polish Ekstraklasa,186.0,73.0,Ukraine,66,68,64,62,63,58,64,68
9121,235856,Y. Marillat,Nîmes Olympique,22,French Ligue 2,180.0,70.0,France,66,76,65,65,68,68,51,67
9122,205393,J. Baldwin,Peterborough United,24,English League One,185.0,70.0,England,66,74,66,36,52,51,65,73
9123,211793,J. Donachie,Melbourne Victory,24,Australian A-League,195.0,87.0,Australia,66,71,68,32,47,42,66,70
9124,224337,M. Orihuela,Club Atlético Tigre,25,Argentinian Superliga,177.0,70.0,Argentina,66,70,69,51,63,69,60,50
9125,225105,Cristo González,Real Madrid CF,19,Spanish Primera División,180.0,73.0,Spain,66,84,74,62,62,68,33,54
9126,186449,L. Kelly,Coventry City,27,English League Two,187.0,88.0,Scotland,66,66,62,60,64,61,61,77
9127,204882,R. Williams,Rotherham United,23,English League One,173.0,67.0,Australia,66,73,78,56,59,69,23,61
9128,214354,D. Asprilla,Portland Timbers,25,USA Major League Soccer,180.0,75.0,Colombia,66,69,75,68,59,71,37,69
9129,226130,F. Miguel,Tours FC,20,French Ligue 2,179.0,70.0,France,66,78,69,49,60,63,65,71
9130,228690,A. Awaji,Al Ahli,27,Saudi Professional League,165.0,62.0,Saudi Arabia,66,66,85,68,55,68,26,62
9131,230994,M. Bukata,Piast Gliwice,23,Polish Ekstraklasa,175.0,69.0,Slovakia,66,70,64,45,62,68,60,63
9132,238674,K. Broll,SG Sonnenhof Großaspach,21,German 3. Liga,186.0,77.0,Germany,66,75,67,58,59,69,15,66
9133,183122,B. Sævarsson,Hammarby IF,32,Swedish Allsvenskan,187.0,74.0,Iceland,66,66,77,48,57,56,65,72
9134,193875,J. Hingert,Brisbane Roar,26,Australian A-League,170.0,68.0,Australia,66,67,78,37,58,66,61,71
9135,198740,A. Acosta,Tigres U.A.N.L.,29,Mexican Liga MX,169.0,71.0,Mexico,66,66,61,58,67,71,63,63
9136,203092,B. Ibini,Vancouver Whitecaps FC,24,USA Major League Soccer,187.0,88.0,Australia,66,68,83,64,60,69,46,62
9137,210004,B. Saller, SSV Jahn Regensburg,24,German 2. Bundesliga,178.0,70.0,Germany,66,71,71,52,66,65,60,65
9138,234580,Mateus Gonçalves,Deportivo Toluca,22,Mexican Liga MX,167.0,66.0,Brazil,66,74,81,62,55,74,28,41
9139,214613,F. Micolta,Puebla,27,Mexican Liga MX,176.0,76.0,Colombia,66,67,89,60,55,68,58,61
9140,231509,A. Cajtoft,Jönköpings Södra IF,23,Swedish Allsvenskan,191.0,86.0,Sweden,66,75,67,65,66,66,29,66
9141,234837,Benny,CF Os Belenenses,20,Portuguese Primeira Liga,175.0,66.0,Portugal,66,76,75,47,65,68,44,52
9142,226646,F. Banguero,CD Los Millionarios Bogota,28,Colombian Primera A,184.0,74.0,Colombia,66,66,74,29,57,56,62,68
9143,232790,H. Iikura,Yokohama F. Marinos,31,Japanese J1 League,181.0,75.0,Japan,66,66,64,67,58,63,25,69
9144,240982,J. Moreno,,23,,174.0,73.0,Venezuela,66,73,66,55,61,60,65,62
9145,200535,T. Antonis,VVV-Venlo,23,Holland Eredivisie,180.0,74.0,Australia,66,71,67,60,65,67,57,63
9146,201815,J. Riedel,Hansa Rostock,25,German 3. Liga,182.0,76.0,Germany,66,69,74,35,53,63,65,65
9147,208983,O. Hein, SSV Jahn Regensburg,27,German 2. Bundesliga,174.0,67.0,Germany,66,67,71,60,62,68,60,64
9148,177495,C. Taylor,Bolton Wanderers,30,English Championship,183.0,73.0,England,66,66,74,57,63,66,43,65
9149,184407,F. Moretti,Avellino,28,Italian Serie B,187.0,76.0,Italy,66,66,62,63,64,62,61,71
9150,201304,B. Kadrii,Randers FC,25,Danish Superliga,177.0,71.0,Denmark,66,67,82,63,54,70,55,70
9151,223320,C. Alkılıç,Alanyaspor,29,Turkish Süper Lig,177.0,62.0,Turkey,66,66,80,60,56,68,61,66
9152,225368,B. Gueye,Sint-Truidense VV,22,Belgian First Division A,192.0,84.0,Senegal,66,72,71,64,40,56,19,71
9153,160088,S. Adelos,Curicó Unido,29,Chilian Primera División,178.0,77.0,Chile,66,66,71,53,65,64,63,66
9154,234840,A. Šćekić,Gençlerbirliği SK,25,Turkish Süper Lig,193.0,89.0,Montenegro,66,68,52,41,57,61,65,70
9155,187225,O. Mendoza,Cruz Azul,28,Mexican Liga MX,173.0,72.0,Mexico,66,66,70,32,55,61,64,72
9156,213338,J. Ring,Kalmar FF,25,Swedish Allsvenskan,182.0,74.0,Sweden,66,66,78,55,61,69,44,61
9157,237658,S. Bueno,FC Barcelona B,18,Spanish Segunda División,189.0,80.0,Uruguay,66,81,56,27,42,42,67,65
9158,238938,B. Girth,SV Meppen,25,German 3. Liga,181.0,74.0,Germany,66,70,72,64,45,63,20,58
9159,116314,D. Martin,Millwall,31,English Championship,188.0,86.0,England,66,66,67,62,66,66,39,66
9160,198235,J. Taylor,Rotherham United,24,English League One,168.0,77.0,England,66,69,88,61,54,66,26,66
9161,202075,K. Sarkodie,San Jose Earthquakes,26,USA Major League Soccer,175.0,75.0,United States,66,66,79,53,55,59,63,71
9162,210011,T. Ondaan,PEC Zwolle,23,Holland Eredivisie,171.0,72.0,Netherlands,66,70,88,62,54,71,33,67
9163,159579,Andreu,Perth Glory,34,Australian A-League,179.0,67.0,Spain,66,66,67,59,67,65,62,63
9164,229723,M. Jensen,FC Nordsjælland,21,Danish Superliga,173.0,68.0,Denmark,66,76,76,59,65,70,56,54
9165,237403,J. Cox,Envigado FC,23,Colombian Primera A,194.0,75.0,Panama,66,74,51,69,37,53,21,72
9166,204380,J. Brinkies,FSV Zwickau,24,German 3. Liga,188.0,87.0,Germany,66,74,63,62,67,71,52,67
9167,226652,Park Yong Woo,Ulsan Hyundai Horang-i,23,Korean K League Classic,186.0,80.0,Korea Republic,66,71,49,59,60,59,62,77
9168,227932,L. Fröde,MSV Duisburg,22,German 2. Bundesliga,192.0,85.0,Germany,66,74,52,48,58,59,63,75
9169,209757,V. Janjetović,Western Sydney Wanderers,29,Australian A-League,187.0,84.0,Australia,66,66,66,60,63,68,42,64
9170,222557,J. Glad,Real Salt Lake,20,USA Major League Soccer,183.0,65.0,United States,66,76,60,27,49,48,67,66
9171,234333,M. Maolida,Olympique Lyonnais,18,French Ligue 1,181.0,70.0,France,66,84,77,64,50,72,20,55
9172,170589,D. Grote,Chemnitzer FC,30,German 3. Liga,183.0,73.0,Germany,66,66,84,52,64,66,52,62
9173,238685,P. Herrmann,Holstein Kiel,29,German 2. Bundesliga,180.0,80.0,Germany,66,66,71,23,51,56,65,71
9174,205406,L. Martinelli,Foggia,28,Italian Serie B,185.0,73.0,Italy,66,66,53,25,33,38,67,70
9175,155998,T. Černý,Partick Thistle F.C.,32,Scottish Premiership,184.0,83.0,Czech Republic,66,66,64,64,63,64,42,66
9176,223070,L. Nganioni,Olympique Lyonnais,22,French Ligue 1,177.0,77.0,France,66,71,76,45,60,67,58,73
9177,183646,M. Kobras,SCR Altach,31,Austrian Bundesliga,182.0,80.0,Austria,66,66,67,61,56,70,52,65
9178,122718,P. Heerwagen,FC St. Pauli,34,German 2. Bundesliga,193.0,89.0,Germany,66,66,66,62,55,70,35,65
9179,210783,A. Al Sahabi,Al Ahli,30,Saudi Professional League,180.0,67.0,Saudi Arabia,66,66,66,33,46,60,64,72
9180,223839,V. Bora,Atiker Konyaspor,22,Turkish Süper Lig,175.0,68.0,Turkey,66,75,70,53,66,68,40,54
9181,53855,N. Tyson,Wycombe Wanderers,35,English League Two,183.0,64.0,England,66,66,90,61,60,68,35,61
9182,191327,Y. Tasaka,Kawasaki Frontale,31,Japanese J1 League,174.0,69.0,Japan,66,66,65,58,63,70,62,67
9183,208480,T. Chow,Ross County FC,23,Scottish Premiership,180.0,72.0,England,66,75,65,56,61,63,61,71
9184,218976,M. Caicedo,,25,,176.0,76.0,Ecuador,66,69,80,62,58,68,33,68
9185,235360,R. Ache,Sparta Rotterdam,18,Holland Eredivisie,182.0,77.0,Germany,66,78,75,61,43,61,26,63
9186,170592,S. Schuppan,Würzburger FV,30,German 3. Liga,187.0,83.0,Germany,66,66,61,49,57,58,67,75
9187,229217,Y. Yeboah,Real Oviedo,20,Spanish Segunda División,170.0,60.0,Ghana,66,77,87,59,50,72,22,41
9188,191841,Y. Al Salem,Ettifaq FC,32,Saudi Professional League,179.0,72.0,Saudi Arabia,66,66,71,65,51,62,26,71
9189,210786,S. Al Sawadi,Al Raed,24,Saudi Professional League,168.0,60.0,Saudi Arabia,66,72,84,54,60,70,25,63
9190,212066,Lee Ki Je,Ulsan Hyundai Horang-i,25,Korean K League Classic,175.0,72.0,Korea Republic,66,68,73,45,62,64,63,69
9191,221794,Wescley,Vissel Kobe,25,Japanese J1 League,173.0,69.0,Brazil,66,69,79,54,65,71,23,59
9192,232546,D. Zabala,Unión de Santa Fe,25,Argentinian Superliga,172.0,64.0,Uruguay,66,67,69,62,66,68,39,58
9193,199267,S. Ruprecht,SV Wehen Wiesbaden,30,German 3. Liga,196.0,92.0,Germany,66,66,48,53,50,50,64,74
9194,215139,E. Olivera,Colon de Santa Fe,27,Argentinian Superliga,180.0,73.0,Argentina,66,69,58,38,39,38,68,68
9195,105827,P. Brożek,Wisła Kraków,34,Polish Ekstraklasa,180.0,79.0,Poland,66,66,43,67,60,62,30,64
9196,239715,P. Karasev,FC SKA-Energiya Khabarovsk,24,Russian Premier League,175.0,70.0,Russia,66,71,64,60,63,63,66,63
9197,193123,A. Taylor,Northampton Town,26,English League One,193.0,76.0,Wales,66,67,63,34,41,47,63,79
9198,204388,A. Wiegel,MSV Duisburg,25,German 2. Bundesliga,179.0,70.0,Germany,66,67,82,62,57,67,42,68
9199,213348,A. Teikeu,FC Sochaux-Montbéliard,27,French Ligue 2,189.0,80.0,Cameroon,66,68,53,30,38,45,67,63
9200,214372,W. Díaz,Jaguares Fútbol Club,39,Colombian Primera A,178.0,77.0,Colombia,66,66,33,24,42,50,68,60
9201,222052,Lee Myung Jae,Ulsan Hyundai Horang-i,23,Korean K League Classic,181.0,75.0,Korea Republic,66,75,68,41,59,67,63,62
9202,224356,Yann,Aalborg BK,22,Danish Superliga,173.0,78.0,Brazil,66,73,67,58,64,72,43,52
9203,230500,Adryan Limeira,Associação Atlética Ponte Preta,25,Campeonato Brasileiro Série A,172.0,65.0,Brazil,66,66,79,64,61,75,30,46
9204,231524,T. Pochettino,Defensa y Justicia,21,Argentinian Superliga,178.0,71.0,Argentina,66,76,64,49,75,64,43,63
9205,171620,A. Wordsworth,Southend United,28,English League One,185.0,76.0,England,66,66,63,66,68,62,42,63
9206,208229,A. Kurdy,Al Ahli,25,Saudi Professional League,178.0,78.0,Saudi Arabia,66,69,78,51,62,59,62,68
9207,226405,A. Arregui,Temperley,24,Argentinian Superliga,176.0,74.0,Argentina,66,69,70,56,55,63,65,75
9208,231525,L. Perdomo,Gimnasia y Esgrima La Plata,20,Argentinian Superliga,170.0,74.0,Argentina,66,76,61,42,52,63,68,65
9209,238693,M. Röser,Hallescher FC,26,German 3. Liga,181.0,75.0,Germany,66,66,81,60,65,64,35,62
9210,194149,F. Ulvestad,Burnley,25,English Premier League,183.0,79.0,Norway,66,69,67,63,64,69,51,67
9211,200806,R. Smallwood,Blackburn Rovers,26,English League One,180.0,72.0,England,66,69,61,51,59,60,66,70
9212,221286,Ricardo Vaz,CF Reus Deportiu,22,Spanish Segunda División,172.0,68.0,Portugal,66,78,79,62,60,70,27,39
9213,227174,M. Cash,Nottingham Forest,19,English Championship,179.0,64.0,England,66,83,81,49,66,68,53,57
9214,227686,K. Anderson,Swindon Town,22,English League Two,178.0,71.0,England,66,76,77,67,45,61,22,50
9215,200807,K. Freeman,Sheffield United,25,English Championship,178.0,79.0,Wales,66,70,72,57,59,66,62,67
9216,238951,R. Eckardt,FC Carl Zeiss Jena,27,German 3. Liga,179.0,70.0,Germany,66,66,67,59,65,64,42,61
9217,239975,Brian Martín,CD Tenerife,21,Spanish Segunda División,180.0,71.0,Spain,66,76,81,62,56,68,33,58
9218,49511,F. Kippe,Lillestrøm SK,39,Norwegian Eliteserien,194.0,97.0,Norway,66,66,28,54,50,38,63,72
9219,190311,L. Taylor,AFC Wimbledon,27,English League One,188.0,79.0,Montserrat,66,67,81,63,54,65,36,68
9220,224104,D. Martínez,Unión de Santa Fe,27,Argentinian Superliga,176.0,77.0,Argentina,66,67,74,55,57,64,62,68
9221,190568,B. Hušidić,LA Galaxy,30,USA Major League Soccer,185.0,78.0,Bosnia Herzegovina,66,66,51,63,63,65,58,68
9222,212841,Luis Fernández,RC Deportivo de La Coruña,23,Spanish Primera División,175.0,72.0,Spain,66,71,71,64,51,62,27,62
9223,233065,G. Shelia,FC Ufa,28,Russian Premier League,190.0,83.0,Russia,66,67,63,63,71,66,38,68
9224,239209,M. Faško,Grasshopper Club Zürich,22,Swiss Super League,183.0,75.0,Slovakia,66,77,83,57,68,73,61,62
9225,210026,C. Calvo,Deportivo Toluca,24,Mexican Liga MX,194.0,80.0,Mexico,66,69,66,38,54,54,67,70
9226,165226,O. Garvan,St. Patrick's Athletic,29,Rep. Ireland Premier Division,183.0,67.0,Republic of Ireland,66,66,45,58,67,64,59,62
9227,181866,N. Rukavytsya,,30,,183.0,74.0,Australia,66,66,91,62,57,69,28,64
9228,189802,D. McCrory,Portsmouth,27,English League One,185.0,81.0,Republic of Ireland,66,67,66,50,59,56,63,79
9229,222571,Yelko Pino,C.D. Leonesa S.A.D.,20,Spanish Segunda División,172.0,68.0,Spain,66,74,63,56,65,71,45,40
9230,224875,B. Innocent,Malmö FF,21,Swedish Allsvenskan,180.0,74.0,Nigeria,66,76,61,52,55,64,63,76
9231,228971,Jano,SV Mattersburg,30,Austrian Bundesliga,188.0,78.0,Spain,66,66,64,49,63,58,63,66
9232,232811,J. Amano,Yokohama F. Marinos,25,Japanese J1 League,175.0,64.0,Japan,66,68,73,54,65,68,43,68
9233,235883,R. Sessegnon,Fulham,17,English Championship,178.0,70.0,England,66,85,82,59,61,67,60,60
9234,238699,K. Kunz,Chemnitzer FC,25,German 3. Liga,190.0,82.0,Germany,66,69,69,64,52,67,30,65
9235,197996,E. Larsson,GIF Sundsvall,25,Swedish Allsvenskan,175.0,69.0,Sweden,66,68,78,51,61,63,59,69
9236,213868,J. Castelletto,Stade Brestois 29,22,French Ligue 2,186.0,78.0,Cameroon,66,72,79,30,60,54,65,72
9237,233068,Iván González,C.D. Leonesa S.A.D.,27,Spanish Segunda División,178.0,76.0,Spain,66,69,69,47,50,52,64,74
9238,210029,J. Rafferty,Rochdale,23,English League One,184.0,75.0,Republic of Ireland,66,71,75,33,58,60,64,67
9239,228205,D. Cardoso,Kaizer Chiefs,28,South African PSL,184.0,78.0,South Africa,66,67,68,33,43,50,69,68
9240,230509,Danilo Sacrio,Clube Atlético Paranaense,25,Campeonato Brasileiro Série A,176.0,72.0,Brazil,66,66,86,64,45,68,28,59
9241,234093,T. Szántó,SK Rapid Wien,21,Austrian Bundesliga,179.0,73.0,Hungary,66,76,71,62,62,68,61,69
9242,173165,N. Ravaglia,Cremonese,28,Italian Serie B,184.0,84.0,Italy,66,67,63,65,57,69,30,66
9243,241005,J. Ardaiz,Royal Antwerp FC,18,Belgian First Division A,183.0,81.0,Uruguay,66,81,69,66,50,62,19,70
9244,214382,I. Rivas,Tigres FC,29,Colombian Primera A,180.0,82.0,Colombia,66,66,70,49,61,67,60,74
9245,161646,J. Hartock,US Quevilly-Rouen,30,French Ligue 2,190.0,88.0,France,66,66,66,64,64,65,46,64
9246,236142,Nildo Reisão,Fluminense Football Club,33,Campeonato Brasileiro Série A,191.0,90.0,Brazil,66,66,54,39,54,44,72,65
9247,179822,H. Jele,Orlando Pirates,30,South African PSL,181.0,70.0,South Africa,66,66,69,55,64,70,69,58
9248,205423,H. Shala,Lyngby BK,25,Danish Superliga,178.0,71.0,Kosovo,66,69,75,63,63,72,53,60
9249,210543,M. Migliorini,Avellino,25,Italian Serie B,194.0,86.0,Italy,66,68,43,28,33,37,67,73
9250,212335,V. Zapata,Jaguares Fútbol Club,31,Colombian Primera A,173.0,69.0,Colombia,66,66,77,63,62,69,50,63
9251,214383,H. Obando,Atlético Bucaramanga,24,Colombian Primera A,186.0,75.0,Colombia,66,73,86,27,52,56,64,77
9252,216175,C. Stanković,FC Red Bull Salzburg,24,Austrian Bundesliga,186.0,80.0,Austria,66,71,70,65,56,67,44,63
9253,223855,H. Pereira,Club Atlético Tigre,30,Argentinian Superliga,180.0,74.0,Uruguay,66,66,70,60,64,66,60,78
9254,230511,Emílio Trevões,Atlético Clube Goianiense,29,Campeonato Brasileiro Série A,177.0,72.0,Brazil,66,66,90,64,52,72,24,52
9255,209264,B. Finne,Vålerenga Fotball,22,Norwegian Eliteserien,172.0,67.0,Norway,66,75,77,65,55,71,20,56
9256,226928,B. Emir,Alanyaspor,29,Turkish Süper Lig,178.0,73.0,Turkey,66,66,72,46,56,60,67,61
9257,189808,P. Madden,Scunthorpe United,27,English League One,183.0,76.0,Republic of Ireland,66,66,76,65,52,63,31,70
9258,213105,L. Evans,Wigan Athletic,22,English League One,186.0,88.0,Wales,66,71,55,62,63,63,55,70
9259,164465,T. McMahon,Bradford City,31,English League One,180.0,72.0,England,66,66,67,46,59,61,66,70
9260,183665,B. Prokopič,SCR Altach,29,Austrian Bundesliga,181.0,74.0,Austria,66,66,69,62,65,66,60,67
9261,188017,A. Pomini,Palermo,36,Italian Serie B,185.0,80.0,Italy,66,66,62,61,59,67,44,69
9262,192369,H. Bernardello,Montreal Impact,30,USA Major League Soccer,174.0,74.0,Argentina,66,66,48,52,68,64,62,61
9263,202866,N. Mezquida,Vancouver Whitecaps FC,25,USA Major League Soccer,168.0,68.0,Uruguay,66,68,66,60,61,70,31,48
9264,211314,Nico Hidalgo,Cádiz C.F.,25,Spanish Segunda División,178.0,65.0,Spain,66,69,77,55,60,72,49,59
9265,215410,B. Chardonnet,Stade Brestois 29,22,French Ligue 2,181.0,74.0,France,66,77,73,33,46,52,67,70
9266,220786,M. Njie,Stabæk Fotball,21,Norwegian Eliteserien,185.0,75.0,Norway,66,74,84,60,56,69,22,58
9267,238450,S. Raggett,Lincoln City,23,English League Two,196.0,89.0,England,66,77,66,30,39,40,64,76
9268,181106,H. Hosogai,Kashiwa Reysol,31,Japanese J1 League,177.0,69.0,Japan,66,66,65,40,62,66,65,63
